I,ID,STATUS,AREA,ZONE,PL,QL,IP,IQ,YP,YQ,OWNER,SCALE
110937,1 ,1,16,31,1.9,0.001,0.0,0.0,0.0,0.0,1,1
110997,1 ,1,19,32,1.1,-2.6,0.0,0.0,0.0,0.0,1,1
111013,1 ,1,31,46,0.521,0.149,0.0,0.0,0.0,0.0,1,1
111018,1 ,1,31,57,12.0,0.431,0.0,0.0,0.0,0.0,1,1
111071,1 ,1,19,32,9.809,-1.825,0.0,0.0,0.0,0.0,1,1
111091,1 ,1,45,76,21.34,2.716,0.0,0.0,0.0,0.0,1,1
111238,1 ,1,39,62,3.37,1.11,0.0,0.0,0.0,0.0,1,1
111243,1 ,1,40,68,3.0,0.8,0.0,0.0,0.0,0.0,1,1
111249,1 ,1,49,88,5.0,0.0,0.0,0.0,0.0,0.0,1,1
111256,1 ,1,11,14,1.6550000000000002,0.134,0.0,0.0,0.0,0.0,1,1
111260,1 ,1,43,71,5.0,1.0,0.0,0.0,0.0,0.0,1,1
111295,1 ,1,39,62,285.0,70.0,0.0,0.0,0.0,0.0,1,1
111329,1 ,1,45,85,12.0,0.0,0.0,0.0,0.0,0.0,1,1
111338,1 ,1,40,68,1.65,0.5,0.0,0.0,0.0,0.0,1,1
111346,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
111356,1 ,1,49,88,58.1,-1.7,0.0,0.0,0.0,0.0,1,1
111385,1 ,1,42,70,12.295,-0.4850000000000001,0.0,0.0,0.0,0.0,1,1
111388,1 ,1,18,21,9.0,-0.7,0.0,0.0,0.0,0.0,1,1
111389,1 ,1,39,62,38.9,7.55,0.0,0.0,0.0,0.0,1,1
111397,1 ,1,32,40,13.5,1.4,0.0,0.0,0.0,0.0,1,1
111399,1 ,1,11,14,2.219,0.943,0.0,0.0,0.0,0.0,1,1
111401,1 ,1,16,31,4.963,2.407,0.0,0.0,0.0,0.0,1,1
111422,1 ,1,14,19,8.4,0.5,0.0,0.0,0.0,0.0,1,1
111527,1 ,1,18,21,17.2,-1.2,0.0,0.0,0.0,0.0,1,1
111560,1 ,1,41,69,9.07,-28.0,0.0,0.0,0.0,0.0,1,1
111561,1 ,1,36,63,9.154,-0.08499999999999996,0.0,0.0,0.0,0.0,1,1
111567,1 ,1,11,14,0.273,0.011,0.0,0.0,0.0,0.0,1,1
111581,1 ,1,15,20,18.95,3.7359999999999998,0.0,0.0,0.0,0.0,1,1
111621,1 ,1,36,63,12.617,1.619,0.0,0.0,0.0,0.0,1,1
111645,1 ,1,16,31,0.001,0.001,0.0,0.0,0.0,0.0,1,1
111650,1 ,1,9,10,22.0,7.2,0.0,0.0,0.0,0.0,1,1
111768,1 ,1,31,46,6.079,1.964,0.0,0.0,0.0,0.0,1,1
111788,1 ,1,18,21,0.3,-0.4,0.0,0.0,0.0,0.0,1,1
111801,1 ,1,11,14,0.487,0.02,0.0,0.0,0.0,0.0,1,1
111806,1 ,1,39,62,0.5,0.0,0.0,0.0,0.0,0.0,1,1
111839,1 ,1,36,63,4.457,3.075,0.0,0.0,0.0,0.0,1,1
111935,1 ,1,19,32,0.3,1.6,0.0,0.0,0.0,0.0,1,1
111967,1 ,1,32,40,0.026,0.0,0.0,0.0,0.0,0.0,1,1
111968,1 ,1,33,41,20.24,10.91,0.0,0.0,0.0,0.0,1,1
111996,1 ,1,31,46,0.788,0.263,0.0,0.0,0.0,0.0,1,1
112077,1 ,1,36,63,7.0,1.0,0.0,0.0,0.0,0.0,1,1
112143,1 ,1,39,62,23.0,7.6,0.0,0.0,0.0,0.0,1,1
112170,1 ,1,19,32,4.033,-1.171,0.0,0.0,0.0,0.0,1,1
112195,1 ,1,19,32,7.871,-2.088,0.0,0.0,0.0,0.0,1,1
112225,1 ,1,31,46,0.4,0.4,0.0,0.0,0.0,0.0,1,1
112230,1 ,1,33,41,16.58,5.64,0.0,0.0,0.0,0.0,1,1
112253,1 ,1,32,40,3.41,1.0,0.0,0.0,0.0,0.0,1,1
112274,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
112302,1 ,1,49,88,47.0,4.6,0.0,0.0,0.0,0.0,1,1
112315,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
112319,1 ,1,19,32,13.66,-4.156,0.0,0.0,0.0,0.0,1,1
112329,1 ,1,34,39,27.0,8.0,0.0,0.0,0.0,0.0,1,1
112360,1 ,1,31,56,14.85,-1.29,0.0,0.0,0.0,0.0,1,1
112363,1 ,1,11,14,0.221,0.009,0.0,0.0,0.0,0.0,1,1
112389,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
112453,1 ,1,11,14,0.482,0.02,0.0,0.0,0.0,0.0,1,1
112532,1 ,1,31,46,0.1,0.1,0.0,0.0,0.0,0.0,1,1
112625,1 ,1,42,70,4.01,1.014,0.0,0.0,0.0,0.0,1,1
112695,1 ,1,19,32,5.443,-0.548,0.0,0.0,0.0,0.0,1,1
112754,1 ,1,16,31,94.416,7.871,0.0,0.0,0.0,0.0,1,1
112791,1 ,1,16,31,4.591,2.221,0.0,0.0,0.0,0.0,1,1
112969,1 ,1,31,56,28.91,1.32,0.0,0.0,0.0,0.0,1,1
112970,1 ,1,40,68,12.0,5.0,0.0,0.0,0.0,0.0,1,1
112997,1 ,1,36,79,6.82,-2.505,0.0,0.0,0.0,0.0,1,1
113106,1 ,1,16,31,0.01,0.001,0.0,0.0,0.0,0.0,1,1
113139,1 ,1,42,70,1.0,0.128,0.0,0.0,0.0,0.0,1,1
113146,1 ,1,39,62,5.92,1.95,0.0,0.0,0.0,0.0,1,1
113180,1 ,1,19,32,6.237,-1.856,0.0,0.0,0.0,0.0,1,1
113188,1 ,1,18,21,10.8,0.10000000000000003,0.0,0.0,0.0,0.0,1,1
113196,1 ,1,40,68,11.7,1.8,0.0,0.0,0.0,0.0,1,1
113253,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
113348,1 ,1,40,67,1.0,0.5,0.0,0.0,0.0,0.0,1,1
113376,1 ,1,41,69,5.491,1.0,0.0,0.0,0.0,0.0,1,1
113427,1 ,1,11,14,1.586,0.213,0.0,0.0,0.0,0.0,1,1
113457,1 ,1,19,32,5.0,3.9,0.0,0.0,0.0,0.0,1,1
113482,1 ,1,16,31,23.045,0.904,0.0,0.0,0.0,0.0,1,1
113607,1 ,1,40,68,5.83,1.0,0.0,0.0,0.0,0.0,1,1
113685,1 ,1,18,21,6.7,-0.4999999999999999,0.0,0.0,0.0,0.0,1,1
113716,1 ,1,18,21,5.1,0.4,0.0,0.0,0.0,0.0,1,1
113759,1 ,1,32,40,11.256,-3.541,0.0,0.0,0.0,0.0,1,1
113764,1 ,1,11,14,12.418,2.073,0.0,0.0,0.0,0.0,1,1
113787,1 ,1,35,42,3.3,2.0,0.0,0.0,0.0,0.0,1,1
113790,1 ,1,39,62,26.18,4.212,0.0,0.0,0.0,0.0,1,1
113843,1 ,1,41,69,36.04,2.0,0.0,0.0,0.0,0.0,1,1
113857,1 ,1,37,60,1.043,0.343,0.0,0.0,0.0,0.0,1,1
113892,1 ,1,32,40,8.2,-1.6,0.0,0.0,0.0,0.0,1,1
113934,1 ,1,39,62,6.1,4.194,0.0,0.0,0.0,0.0,1,1
113970,1 ,1,31,46,3.109,1.679,0.0,0.0,0.0,0.0,1,1
114059,1 ,1,42,70,2.0,0.474,0.0,0.0,0.0,0.0,1,1
114158,1 ,1,42,70,1.325,-1.014,0.0,0.0,0.0,0.0,1,1
114172,1 ,1,31,46,0.1,0.1,0.0,0.0,0.0,0.0,1,1
114252,1 ,1,39,62,6.3,1.48,0.0,0.0,0.0,0.0,1,1
114277,1 ,1,36,63,4.243,-1.0,0.0,0.0,0.0,0.0,1,1
114317,1 ,1,49,88,4.3,0.0,0.0,0.0,0.0,0.0,1,1
114461,1 ,1,36,79,1.5,0.2,0.0,0.0,0.0,0.0,1,1
114471,1 ,1,16,31,6.058,0.405,0.0,0.0,0.0,0.0,1,1
114498,1 ,1,17,26,2.235,0.372,0.0,0.0,0.0,0.0,1,1
114499,1 ,1,41,69,12.52,0.0,0.0,0.0,0.0,0.0,1,1
114501,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
114516,1 ,1,37,60,20.8,1.2,0.0,0.0,0.0,0.0,1,1
114648,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
114695,1 ,1,16,31,5.406,2.617,0.0,0.0,0.0,0.0,1,1
114731,1 ,1,39,62,17.0,6.0,0.0,0.0,0.0,0.0,1,1
114880,1 ,1,16,31,12.3,2.0,0.0,0.0,0.0,0.0,1,1
114889,1 ,1,31,46,0.1,0.1,0.0,0.0,0.0,0.0,1,1
114908,1 ,1,40,68,8.0,0.5,0.0,0.0,0.0,0.0,1,1
114949,1 ,1,18,21,0.6,-4.0,0.0,0.0,0.0,0.0,1,1
115069,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
115130,1 ,1,11,14,21.331,0.8620000000000001,0.0,0.0,0.0,0.0,1,1
115208,1 ,1,31,46,4.336,1.304,0.0,0.0,0.0,0.0,1,1
115270,1 ,1,11,14,0.12,0.016,0.0,0.0,0.0,0.0,1,1
115279,1 ,1,31,56,5.6,3.5,0.0,0.0,0.0,0.0,1,1
115288,1 ,1,32,40,17.93,-2.6,0.0,0.0,0.0,0.0,1,1
115329,1 ,1,40,67,12.5,3.2,0.0,0.0,0.0,0.0,1,1
115333,1 ,1,19,32,6.012,-1.705,0.0,0.0,0.0,0.0,1,1
115564,1 ,1,14,19,3.4,0.2,0.0,0.0,0.0,0.0,1,1
115815,1 ,1,31,46,0.2,0.2,0.0,0.0,0.0,0.0,1,1
115823,1 ,1,16,31,2.86,1.386,0.0,0.0,0.0,0.0,1,1
115853,1 ,1,31,46,7.0,1.0,0.0,0.0,0.0,0.0,1,1
115945,1 ,1,33,41,35.29,9.665,0.0,0.0,0.0,0.0,1,1
116015,1 ,1,15,20,1.044,-1.464,0.0,0.0,0.0,0.0,1,1
116161,1 ,1,31,59,5.0,2.0,0.0,0.0,0.0,0.0,1,1
116189,1 ,1,40,68,5.0,0.5,0.0,0.0,0.0,0.0,1,1
116228,1 ,1,19,32,6.822,-1.652,0.0,0.0,0.0,0.0,1,1
116302,1 ,1,36,63,17.739,-1.4060000000000001,0.0,0.0,0.0,0.0,1,1
116310,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
116350,1 ,1,11,14,7.269,0.14600000000000002,0.0,0.0,0.0,0.0,1,1
116351,1 ,1,9,10,6.288,2.067,0.0,0.0,0.0,0.0,1,1
116368,1 ,1,32,40,15.573,1.021,0.0,0.0,0.0,0.0,1,1
116371,1 ,1,31,46,8.193,1.7060000000000002,0.0,0.0,0.0,0.0,1,1
116376,1 ,1,40,68,20.08,2.0,0.0,0.0,0.0,0.0,1,1
116401,1 ,1,31,46,13.499,2.913,0.0,0.0,0.0,0.0,1,1
116420,1 ,1,16,31,16.166,5.313,0.0,0.0,0.0,0.0,1,1
116484,1 ,1,33,41,88.9,18.385,0.0,0.0,0.0,0.0,1,1
116499,1 ,1,40,67,3.3,1.1,0.0,0.0,0.0,0.0,1,1
116506,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
116757,1 ,1,14,19,4.6,-0.5,0.0,0.0,0.0,0.0,1,1
116814,1 ,1,31,54,31.68,0.506,0.0,0.0,0.0,0.0,1,1
116868,1 ,1,19,32,5.428,-1.54,0.0,0.0,0.0,0.0,1,1
116887,1 ,1,31,46,0.638,0.21,0.0,0.0,0.0,0.0,1,1
116896,1 ,1,18,21,1.7,-0.10000000000000003,0.0,0.0,0.0,0.0,1,1
116970,1 ,1,19,32,5.008,-0.844,0.0,0.0,0.0,0.0,1,1
117030,1 ,1,45,75,5.41,0.0,0.0,0.0,0.0,0.0,1,1
117157,1 ,1,31,46,7.552,1.749,0.0,0.0,0.0,0.0,1,1
117188,1 ,1,43,72,10.0,-5.0,0.0,0.0,0.0,0.0,1,1
117193,1 ,1,31,55,5.994,1.686,0.0,0.0,0.0,0.0,1,1
117306,1 ,1,31,58,4.221,1.387,0.0,0.0,0.0,0.0,1,1
117386,1 ,1,49,88,68.0,20.0,0.0,0.0,0.0,0.0,1,1
117412,1 ,1,31,46,0.369,1.162,0.0,0.0,0.0,0.0,1,1
117420,1 ,1,16,31,19.0,2.321,0.0,0.0,0.0,0.0,1,1
117462,1 ,1,39,62,1.9,0.271,0.0,0.0,0.0,0.0,1,1
117473,1 ,1,49,88,0.1,0.0,0.0,0.0,0.0,0.0,1,1
117484,1 ,1,18,21,2.5,-1.0,0.0,0.0,0.0,0.0,1,1
117687,1 ,1,18,21,5.800000000000001,-1.5,0.0,0.0,0.0,0.0,1,1
117790,1 ,1,31,46,2.147,0.844,0.0,0.0,0.0,0.0,1,1
117834,1 ,1,49,88,-2500.0,1250.0,0.0,0.0,0.0,0.0,1,1
117857,1 ,1,43,72,40.0,8.0,0.0,0.0,0.0,0.0,1,1
117858,1 ,1,15,20,11.635,3.5780000000000003,0.0,0.0,0.0,0.0,1,1
117873,1 ,1,45,87,25.0,0.0,0.0,0.0,0.0,0.0,1,1
117875,1 ,1,36,79,1.0,0.2,0.0,0.0,0.0,0.0,1,1
118007,1 ,1,31,46,2.22,0.73,0.0,0.0,0.0,0.0,1,1
118099,1 ,1,19,32,7.796,-2.092,0.0,0.0,0.0,0.0,1,1
118101,1 ,1,32,40,1.868,0.782,0.0,0.0,0.0,0.0,1,1
118150,1 ,1,36,79,1.0,0.2,0.0,0.0,0.0,0.0,1,1
118211,1 ,1,31,52,5.514,0.0,0.0,0.0,0.0,0.0,1,1
118327,1 ,1,31,46,3.43,0.86,0.0,0.0,0.0,0.0,1,1
118343,1 ,1,15,20,1.411,-1.071,0.0,0.0,0.0,0.0,1,1
118553,1 ,1,31,58,16.851,5.1450000000000005,0.0,0.0,0.0,0.0,1,1
118601,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
118793,1 ,1,32,40,1.305,0.116,0.0,0.0,0.0,0.0,1,1
118852,1 ,1,27,33,4.8,0.7,0.0,0.0,0.0,0.0,1,1
118853,1 ,1,32,40,1.498,0.0,0.0,0.0,0.0,0.0,1,1
118985,1 ,1,31,58,8.425,2.474,0.0,0.0,0.0,0.0,1,1
119098,1 ,1,36,79,4.507,-1.0,0.0,0.0,0.0,0.0,1,1
119136,1 ,1,35,42,30.0,4.275,0.0,0.0,0.0,0.0,1,1
119153,1 ,1,18,21,7.3999999999999995,-7.8,0.0,0.0,0.0,0.0,1,1
119247,1 ,1,19,32,6.237,-1.15,0.0,0.0,0.0,0.0,1,1
119364,1 ,1,11,14,4.873,0.197,0.0,0.0,0.0,0.0,1,1
119427,1 ,1,19,32,20.0,5.0,0.0,0.0,0.0,0.0,1,1
119501,1 ,1,16,31,10.641,1.537,0.0,0.0,0.0,0.0,1,1
119536,1 ,1,19,32,2.0,0.0,0.0,0.0,0.0,0.0,1,1
119609,1 ,1,9,10,32.0,6.498,0.0,0.0,0.0,0.0,1,1
119688,1 ,1,19,32,6.0,-2.0,0.0,0.0,0.0,0.0,1,1
119696,1 ,1,19,32,7.332,-1.951,0.0,0.0,0.0,0.0,1,1
119716,1 ,1,42,70,1.0,0.292,0.0,0.0,0.0,0.0,1,1
119791,1 ,1,31,46,1.0,0.145,0.0,0.0,0.0,0.0,1,1
119877,1 ,1,39,62,5.0,4.64,0.0,0.0,0.0,0.0,1,1
119926,1 ,1,15,20,4.782,1.485,0.0,0.0,0.0,0.0,1,1
119976,1 ,1,31,48,9.669,4.082999999999999,0.0,0.0,0.0,0.0,1,1
120141,1 ,1,11,14,1.311,0.053,0.0,0.0,0.0,0.0,1,1
120145,1 ,1,31,46,1.055,0.264,0.0,0.0,0.0,0.0,1,1
120151,1 ,1,19,32,5.8,-0.1,0.0,0.0,0.0,0.0,1,1
120174,1 ,1,18,21,6.199999999999999,1.1,0.0,0.0,0.0,0.0,1,1
120211,1 ,1,18,21,3.4,0.09999999999999998,0.0,0.0,0.0,0.0,1,1
120220,1 ,1,19,32,2.8,2.4,0.0,0.0,0.0,0.0,1,1
120258,1 ,1,9,10,5.0,1.0,0.0,0.0,0.0,0.0,1,1
120282,1 ,1,18,21,1.0,1.0,0.0,0.0,0.0,0.0,1,1
120335,1 ,1,18,21,4.1,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,1,1
120338,1 ,1,42,70,11.608,0.564,0.0,0.0,0.0,0.0,1,1
120447,1 ,1,33,41,67.89,13.530999999999999,0.0,0.0,0.0,0.0,1,1
120471,1 ,1,31,48,3.309,-0.91,0.0,0.0,0.0,0.0,1,1
120584,1 ,1,39,62,13.92,5.29,0.0,0.0,0.0,0.0,1,1
120656,1 ,1,42,70,12.322,-0.03699999999999999,0.0,0.0,0.0,0.0,1,1
120675,1 ,1,49,88,1.0,0.0,0.0,0.0,0.0,0.0,1,1
120787,1 ,1,16,31,7.0,1.259,0.0,0.0,0.0,0.0,1,1
120824,1 ,1,16,31,7.054,1.791,0.0,0.0,0.0,0.0,1,1
120944,1 ,1,18,21,5.6,1.2,0.0,0.0,0.0,0.0,1,1
120955,1 ,1,11,14,3.703,0.2,0.0,0.0,0.0,0.0,1,1
121030,1 ,1,31,46,5.0,1.0,0.0,0.0,0.0,0.0,1,1
121048,1 ,1,39,62,0.3,0.1,0.0,0.0,0.0,0.0,1,1
121058,1 ,1,33,41,31.34,7.848,0.0,0.0,0.0,0.0,1,1
121114,1 ,1,31,47,15.469,1.6030000000000002,0.0,0.0,0.0,0.0,1,1
121145,1 ,1,15,20,15.77,-0.14200000000000002,0.0,0.0,0.0,0.0,1,1
121201,1 ,1,32,40,22.173,1.035,0.0,0.0,0.0,0.0,1,1
121218,1 ,1,42,70,4.875,-0.079,0.0,0.0,0.0,0.0,1,1
121267,1 ,1,31,46,0.78,-0.609,0.0,0.0,0.0,0.0,1,1
121277,1 ,1,29,38,0.1,0.009,0.0,0.0,0.0,0.0,1,1
121284,1 ,1,36,79,1.0,0.2,0.0,0.0,0.0,0.0,1,1
121306,1 ,1,18,21,4.4,-0.9,0.0,0.0,0.0,0.0,1,1
121323,1 ,1,13,12,116.139,12.114,0.0,0.0,0.0,0.0,1,1
121387,1 ,1,39,62,0.6,0.086,0.0,0.0,0.0,0.0,1,1
121432,1 ,1,40,67,40.0,10.0,0.0,0.0,0.0,0.0,1,1
121527,1 ,1,32,40,21.567,-1.557,0.0,0.0,0.0,0.0,1,1
121561,1 ,1,31,48,7.768,-2.366,0.0,0.0,0.0,0.0,1,1
121564,1 ,1,31,46,3.6,0.8,0.0,0.0,0.0,0.0,1,1
121615,1 ,1,49,88,52.0,3.8,0.0,0.0,0.0,0.0,1,1
121622,1 ,1,11,14,1.808,0.036,0.0,0.0,0.0,0.0,1,1
121659,1 ,1,19,32,2.609,-0.707,0.0,0.0,0.0,0.0,1,1
121694,1 ,1,15,20,14.431000000000001,0.609,0.0,0.0,0.0,0.0,1,1
121696,1 ,1,11,14,5.0,3.01,0.0,0.0,0.0,0.0,1,1
121699,1 ,1,31,49,8.077,2.753,0.0,0.0,0.0,0.0,1,1
121711,1 ,1,36,79,1.12,0.0,0.0,0.0,0.0,0.0,1,1
121746,1 ,1,35,42,40.0,5.7,0.0,0.0,0.0,0.0,1,1
121751,1 ,1,35,42,20.5,4.0,0.0,0.0,0.0,0.0,1,1
121755,1 ,1,31,46,4.056,1.333,0.0,0.0,0.0,0.0,1,1
121847,1 ,1,49,88,60.0,-1.0,0.0,0.0,0.0,0.0,1,1
121860,1 ,1,11,14,0.111,0.005,0.0,0.0,0.0,0.0,1,1
121927,1 ,1,18,21,21.599999999999998,0.29999999999999993,0.0,0.0,0.0,0.0,1,1
121946,1 ,1,40,68,14.27,2.0,0.0,0.0,0.0,0.0,1,1
121992,1 ,1,36,63,28.386,-3.0,0.0,0.0,0.0,0.0,1,1
122007,1 ,1,42,70,9.865,1.5,0.0,0.0,0.0,0.0,1,1
122015,1 ,1,11,14,2.938,0.427,0.0,0.0,0.0,0.0,1,1
122029,1 ,1,19,32,6.612,-1.775,0.0,0.0,0.0,0.0,1,1
122040,1 ,1,19,32,9.9,5.4,0.0,0.0,0.0,0.0,1,1
122088,1 ,1,35,42,50.0,7.125,0.0,0.0,0.0,0.0,1,1
122111,1 ,1,31,46,2.238,0.736,0.0,0.0,0.0,0.0,1,1
122215,1 ,1,31,53,10.797,0.483,0.0,0.0,0.0,0.0,1,1
122304,1 ,1,28,34,12.3,1.1,0.0,0.0,0.0,0.0,1,1
122311,1 ,1,18,21,0.7,-0.1,0.0,0.0,0.0,0.0,1,1
122440,1 ,1,36,79,1.0,0.2,0.0,0.0,0.0,0.0,1,1
122513,1 ,1,14,19,13.3,1.2999999999999998,0.0,0.0,0.0,0.0,1,1
122571,1 ,1,19,32,4.192,2.352,0.0,0.0,0.0,0.0,1,1
122691,1 ,1,31,46,4.093,1.264,0.0,0.0,0.0,0.0,1,1
122693,1 ,1,18,21,3.7,-0.5000000000000001,0.0,0.0,0.0,0.0,1,1
122763,1 ,1,18,21,3.3,0.29999999999999993,0.0,0.0,0.0,0.0,1,1
122774,1 ,1,35,42,40.0,5.7,0.0,0.0,0.0,0.0,1,1
122838,1 ,1,11,14,0.411,0.016,0.0,0.0,0.0,0.0,1,1
122841,1 ,1,19,32,5.527,3.3,0.0,0.0,0.0,0.0,1,1
122863,1 ,1,31,56,23.45,0.01,0.0,0.0,0.0,0.0,1,1
122938,1 ,1,36,63,32.341,-3.0,0.0,0.0,0.0,0.0,1,1
122952,1 ,1,36,79,1.0,0.2,0.0,0.0,0.0,0.0,1,1
123046,1 ,1,45,87,5.225,0.23,0.0,0.0,0.0,0.0,1,1
123048,1 ,1,11,14,1.5,0.03,0.0,0.0,0.0,0.0,1,1
123101,1 ,1,14,19,0.4,-1.4,0.0,0.0,0.0,0.0,1,1
123206,1 ,1,31,46,2.0,1.508,0.0,0.0,0.0,0.0,1,1
123212,1 ,1,11,14,0.001,0.0,0.0,0.0,0.0,0.0,1,1
123216,1 ,1,12,15,2.3,0.1,0.0,0.0,0.0,0.0,1,1
123220,1 ,1,15,20,0.0,0.855,0.0,0.0,0.0,0.0,1,1
123396,1 ,1,36,79,5.154,-1.8,0.0,0.0,0.0,0.0,1,1
123432,1 ,1,27,33,6.0,1.0,0.0,0.0,0.0,0.0,1,1
123525,1 ,1,41,69,8.0,0.0,0.0,0.0,0.0,0.0,1,1
123587,1 ,1,33,41,7.5,4.2,0.0,0.0,0.0,0.0,1,1
123632,1 ,1,43,72,1.2,0.8,0.0,0.0,0.0,0.0,1,1
123641,1 ,1,49,88,50.0,-1.0,0.0,0.0,0.0,0.0,1,1
123684,1 ,1,31,46,2.81,0.495,0.0,0.0,0.0,0.0,1,1
123777,1 ,1,19,32,5.443,-1.498,0.0,0.0,0.0,0.0,1,1
123782,1 ,1,18,21,2.0999999999999996,0.6,0.0,0.0,0.0,0.0,1,1
123787,1 ,1,19,32,5.8,-0.1,0.0,0.0,0.0,0.0,1,1
123806,1 ,1,31,46,13.602,12.8,0.0,0.0,0.0,0.0,1,1
123825,1 ,1,49,88,63.0,20.0,0.0,0.0,0.0,0.0,1,1
123840,1 ,1,16,31,0.001,0.001,0.0,0.0,0.0,0.0,1,1
123850,1 ,1,35,42,10.0,1.425,0.0,0.0,0.0,0.0,1,1
123862,1 ,1,31,46,0.7,3.649,0.0,0.0,0.0,0.0,1,1
123865,1 ,1,27,33,20.2,3.393,0.0,0.0,0.0,0.0,1,1
123905,1 ,1,18,21,-0.19999999999999996,-3.9,0.0,0.0,0.0,0.0,1,1
123932,1 ,1,31,46,10.647,2.981,0.0,0.0,0.0,0.0,1,1
123935,1 ,1,16,31,22.755,3.304,0.0,0.0,0.0,0.0,1,1
123941,1 ,1,33,41,19.84,11.79,0.0,0.0,0.0,0.0,1,1
123945,1 ,1,19,32,1.949,-1.086,0.0,0.0,0.0,0.0,1,1
124092,1 ,1,27,33,3.7,2.3,0.0,0.0,0.0,0.0,1,1
124093,1 ,1,40,68,3.484,0.65,0.0,0.0,0.0,0.0,1,1
124166,1 ,1,29,38,0.1,0.009,0.0,0.0,0.0,0.0,1,1
124171,1 ,1,31,56,13.23,1.09,0.0,0.0,0.0,0.0,1,1
124174,1 ,1,16,31,10.0,0.001,0.0,0.0,0.0,0.0,1,1
124241,1 ,1,18,21,0.8,0.4,0.0,0.0,0.0,0.0,1,1
124249,1 ,1,19,32,1.2,0.1,0.0,0.0,0.0,0.0,1,1
124445,1 ,1,49,88,6.0,3.0,0.0,0.0,0.0,0.0,1,1
124504,1 ,1,32,40,9.044,-0.274,0.0,0.0,0.0,0.0,1,1
124512,1 ,1,18,21,0.5,3.2,0.0,0.0,0.0,0.0,1,1
124546,1 ,1,35,42,20.0,2.85,0.0,0.0,0.0,0.0,1,1
124558,1 ,1,19,32,5.188,-0.802,0.0,0.0,0.0,0.0,1,1
124581,1 ,1,16,31,19.0,0.001,0.0,0.0,0.0,0.0,1,1
124607,1 ,1,18,21,2.1,0.1,0.0,0.0,0.0,0.0,1,1
124654,1 ,1,16,31,5.0,0.001,0.0,0.0,0.0,0.0,1,1
124844,1 ,1,39,62,3.98,0.08,0.0,0.0,0.0,0.0,1,1
124874,1 ,1,19,32,2.749,-0.38,0.0,0.0,0.0,0.0,1,1
125160,1 ,1,41,69,2.026,-1.0,0.0,0.0,0.0,0.0,1,1
125161,1 ,1,18,21,0.4,1.0,0.0,0.0,0.0,0.0,1,1
125174,1 ,1,18,21,6.9,-0.4,0.0,0.0,0.0,0.0,1,1
125177,1 ,1,45,85,14.24,0.0,0.0,0.0,0.0,0.0,1,1
125356,1 ,1,19,32,1.2,0.4,0.0,0.0,0.0,0.0,1,1
125378,1 ,1,32,40,20.58,-2.771,0.0,0.0,0.0,0.0,1,1
125423,1 ,1,19,32,6.792,-1.339,0.0,0.0,0.0,0.0,1,1
125487,1 ,1,18,21,2.9,-1.5999999999999999,0.0,0.0,0.0,0.0,1,1
125539,1 ,1,18,21,3.1,-0.5,0.0,0.0,0.0,0.0,1,1
125612,1 ,1,31,46,0.5,0.5,0.0,0.0,0.0,0.0,1,1
125657,1 ,1,39,62,2.0,-1.0,0.0,0.0,0.0,0.0,1,1
125677,1 ,1,35,42,40.0,5.7,0.0,0.0,0.0,0.0,1,1
125747,1 ,1,31,46,1.056,0.348,0.0,0.0,0.0,0.0,1,1
125775,1 ,1,31,46,1.337,0.439,0.0,0.0,0.0,0.0,1,1
125831,1 ,1,16,31,11.527,-3.8,0.0,0.0,0.0,0.0,1,1
125848,1 ,1,16,31,77.642,22.77,0.0,0.0,0.0,0.0,1,1
125913,1 ,1,11,14,1.352,0.168,0.0,0.0,0.0,0.0,1,1
125958,1 ,1,31,46,5.502,1.602,0.0,0.0,0.0,0.0,1,1
125965,1 ,1,19,32,5.907,-1.498,0.0,0.0,0.0,0.0,1,1
126083,1 ,1,19,32,6.672,-2.457,0.0,0.0,0.0,0.0,1,1
126114,1 ,1,13,18,12.0,-5.0,0.0,0.0,0.0,0.0,1,1
126161,1 ,1,36,63,13.775,-1.925,0.0,0.0,0.0,0.0,1,1
126177,1 ,1,11,14,6.141,0.123,0.0,0.0,0.0,0.0,1,1
126190,1 ,1,40,68,5.94,1.85,0.0,0.0,0.0,0.0,1,1
126204,1 ,1,42,70,12.487,-0.9410000000000001,0.0,0.0,0.0,0.0,1,1
126206,1 ,1,15,20,18.533,-0.36,0.0,0.0,0.0,0.0,1,1
126225,1 ,1,18,21,-2.2,-0.6,0.0,0.0,0.0,0.0,1,1
126251,1 ,1,40,68,3.705,0.54,0.0,0.0,0.0,0.0,1,1
