I,NAME,BASKV,IDE,AREA,ZONE,OWNER,VM,VA,NVHI,NVLO,EVHI,EVLO
55603,GOSTPI 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55605,THICKW 3,240.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55610,MCCLEL 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55615,HEATHF 1,500.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55617,QUTZ   4,13.8,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
55620,AGATEB 1,20.8,2,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
55623,ENGSTR 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55625,DAWES  1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55626,AMR02  2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55627,7LA97T 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55628,MOON_L 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55634,ROB_SM 2,69.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
55641,LEA    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55649,HANSMA 1,240.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55653,SC1    2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55655,DAWES  2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55669,AMR02  1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55670,BIRCHW 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55674,CHICKD 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55680,BITUMO 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55681,KEARL  3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55695,KEARL  1,69.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55696,WCT    2,500.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
55702,MURRAY 2,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
55708,PERENI 1,18.0,2,2,1,1,1.0,0.0,1.1,0.9,1.1,0.9
55715,MEDICI10,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55716,LAKESE 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55720,GRVDIS 1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55722,WINDYP 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55724,NEIL_G 2,13.8,2,9,10,1,1.0,0.0,1.1,0.9,1.1,0.9
55734,SH_AOS 3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55736,BLKSPR 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55737,TRAVER 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55738,BELGRA 1,50.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
55739,ARDENV 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55753,VNT    3,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
55757,BUFLOB 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55759,WHEATL 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55764,SUMERS 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55769,STETTL 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55771,WOLDIS 1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55783,HOLBRO 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
55787,HAZLWO 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55788,WOLFCR 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55789,WOLFCR 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55790,JOHNSO 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55792,AFPR   2,13.8,2,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
55793,CORTEZ 1,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
55797,NEC_TE 2,69.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
55803,PENNSY 1,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
55833,GILAR_ 4,18.0,2,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
55837,BCN_PP 2,34.5,2,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
55844,SCENIC 1,115.0,2,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
55855,KAP_GE 1,12.5,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55863,LONEBU 2,69.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
55877,BASNTA 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55891,PENABE 1,230.0,1,9,10,1,1.0,0.0,1.1,0.9,1.1,0.9
55895,PHP1   2,59.8,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
55932,PEMUKA 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55946,OAKLND 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55948,HEATBU 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55949,IPIATI 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55954,RWLEY  1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55959,LANFIN 2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55963,COYO_L 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
55965,UNION_ 5,115.0,1,29,38,1,1.0,0.0,1.1,0.9,1.1,0.9
55966,LAK    2,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55985,TAL    4,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
55996,PARLET 6,34.5,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
56003,BNC    1,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56007,T7LA70 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56049,MON    4,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56051,ED_5   2,230.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
56052,LP     3,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56054,ARCNCI 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56057,WOODSI 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56068,CLEMEN 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
56073,FE     3,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56074,MONROE 2,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
56086,ESTC   1,59.8,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56094,RSWY   3,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56096,SHWD   3,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56100,MOLA   1,59.8,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56113,AS     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56114,UPDIKE 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56123,HARMAT 1,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56134,TAP_RO 3,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
56142,BEARCK 1,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56147,HRMILN 5,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56187,WCND   1,59.8,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56197,ALKALI 2,161.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56199,RAFTER 1,115.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
56206,AURORA 4,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56210,SYNCRU 5,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56214,29EDD3 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56217,COPE_C 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56218,STEEPB 4,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56219,BLACKM 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56220,ZBL    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56222,MGM    1,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
56223,29EDD2 8,13.8,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56233,MGN    2,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56237,29EDD3 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56242,CT     1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56247,PALVER 4,500.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
56251,WYNDHA 3,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56259,CNRL_8 6,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56265,CNRL_8 5,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56268,CNRL_8 4,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56272,TABER  2,24.9,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56280,STIRLI 3,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56284,TXW_BC 1,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56290,WAN    5,63.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56291,KETTLE 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56300,MOODY$ 1,69.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
56302,FOSTER 3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56315,KES    5,6.9,2,13,16,1,1.0,0.0,1.1,0.9,1.1,0.9
56320,EDSON  3,4.16,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56331,OLV_bw 3,13.8,2,47,90,1,1.0,0.0,1.1,0.9,1.1,0.9
56337,SUMMER 6,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56338,SUMMER 2,0.69,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56343,TAB_WI 2,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56346,GOOSEL 2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56357,NOVA   3,18.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56358,SODERG 1,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56366,T7LA92 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56370,SHELL_ 2,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56389,HILLRI 1,24.9,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56391,PRC_GD 1,50.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56400,HULL   1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56402,KETTLE 3,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56405,CONKLI 3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56419,PEMUKA 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56420,CANAL_ 2,26.0,1,29,38,1,1.0,0.0,1.1,0.9,1.1,0.9
56421,CASTRC 4,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56435,HALKIR 2,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56436,HALKIR 4,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56437,HALKIR 1,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56451,PICT_B 1,230.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56461,ZBW    1,230.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56478,VAIL   4,345.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
56490,OW     2,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56503,C653S  3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56504,EFM    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56506,BELLAM 2,69.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56511,MERRIL 2,12.5,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
56515,GLENRO 1,230.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
56516,CLOVR_ 3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56519,MEYERS 3,14.4,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
56527,LTBERA 2,34.5,1,45,87,1,1.0,0.0,1.1,0.9,1.1,0.9
56539,WOODCR 1,69.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56544,ENMX65 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56546,EAST_I 2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56554,LOWETH 2,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56569,ING_BC 5,1.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56570,ENMX65 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56573,T_FALL 3,13.8,2,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56585,STAMPE 1,60.0,2,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
56608,ROSEBU 2,12.47,2,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
56610,GOSTPI 1,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56622,CASTRC 2,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56634,TAB_WI 6,0.4,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56649,HANSMA 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56651,SYCAN_ 1,500.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
56653,CLVR P 2,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
56674,CHICKD 1,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56675,MIDWAY 1,50.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56687,BOHN   1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56691,GMS   14,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56706,BELLAM 3,69.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56716,LAKESE 2,4.16,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56738,ARDENV 3,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56739,ARDENV 1,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56743,SR     2,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56774,NILLES 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
56778,FOOTHL 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56780,JOHN_D 8,1.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
56788,PATUWI 2,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
56816,PPS    3,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56818,MOSS_R 1,69.0,1,31,54,1,1.0,0.0,1.1,0.9,1.1,0.9
56822,CASTRC 3,0.4,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56825,CLUMBS 2,50.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56838,GRANJA 1,230.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
56846,STMW   3,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
56855,MYSTIC 1,50.0,2,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
56857,PGP    2,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56858,SODERG 3,0.6,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56885,SCOT4_ 2,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56899,AMC    4,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56918,WARE   1,69.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
56934,SH_AOS 2,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56941,LONGLK 3,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56949,CHESTM 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56951,POR    2,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
56952,PP    13,14.4,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
56959,LANFIN 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56964,WHITE_ 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
56967,HZN    2,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
56978,PARISH 3,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
57008,JPLN   3,34.5,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
57017,COLD_C 1,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57029,OMO    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
57031,HIGH_L 3,15.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57054,ARCNCI 3,15.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57067,WIL_TT 2,138.0,1,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
57101,ECOPOW 2,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57106,U450   3,115.0,1,13,16,1,1.0,0.0,1.1,0.9,1.1,0.9
57107,HUT    1,63.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57108,GAVILA 1,230.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
57120,LOWELA 1,14.4,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57121,ANACON 1,69.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57133,MAM    2,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57142,ANN    3,12.6,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57146,SMS    2,13.8,2,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
57147,HRMILN 3,18.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57148,EVE    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
57153,PNJN   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
57203,ALMIRA 1,34.5,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57206,WASH_W 1,115.0,1,31,49,1,1.0,0.0,1.1,0.9,1.1,0.9
57209,ROSSPA 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
57210,SYNCRU 1,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57218,STEEPB 2,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57225,ATLASC 5,1.0,1,45,85,1,1.0,0.0,1.1,0.9,1.1,0.9
57232,CMBG   2,69.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
57237,NDP    1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57267,FARLEY 1,115.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
57274,MACKAY 2,18.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57282,HEARTL 3,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57289,HARDIN 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
57290,BSPO   1,13.8,2,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
57291,KETTLE 2,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57293,WARNER 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57298,ALB_NE 1,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57315,W_HOOV 9,230.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
57328,BLUETR 3,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57330,CROOK  2,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
57336,SUMMER 7,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57338,SUMMER 8,34.5,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57343,TAB_WI 4,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57358,SODERG 4,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57376,HURLEY 3,12.47,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
57391,BLYN   1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57401,FOSTER 3,4.2,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57402,GR_STK 2,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57405,CONKLI 2,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57406,INDUST 3,12.0,1,12,15,1,1.0,0.0,1.1,0.9,1.1,0.9
57407,ALHAMB 3,12.47,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
57428,DPG    2,13.8,2,13,17,1,1.0,0.0,1.1,0.9,1.1,0.9
57429,UNV    3,230.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
57432,TYRONE 2,69.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
57433,DOWER  1,12.5,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
57480,COL_FA 4,34.5,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57503,C653S  4,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57506,MRHL   2,230.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
57511,QUILCE 2,115.0,1,31,56,1,1.0,0.0,1.1,0.9,1.1,0.9
57516,CLOVR_ 5,13.8,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57520,BRDR   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
57534,TAB_WI 1,0.4,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57544,BLALCK 1,115.0,1,31,58,1,1.0,0.0,1.1,0.9,1.1,0.9
57574,NILREM 1,138.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57593,GROMOR 1,115.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
57605,MCC    1,13.8,2,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
57612,SECORD 1,240.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57614,CASTLE 1,115.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
57643,PRIOR3 1,115.0,1,31,47,1,1.0,0.0,1.1,0.9,1.1,0.9
57646,COYOTE 2,4.2,2,40,67,1,1.0,0.0,1.1,0.9,1.1,0.9
57684,LOPEZ_ 3,69.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57685,SKU    2,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57690,LYNNWO 1,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
57701,RUTHLA 8,25.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57706,WNP_PG 1,230.0,2,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
57720,PVL    4,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57736,MUSKEG 5,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57740,CKY    5,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57758,PCN    3,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57778,FLORLH 1,115.0,1,31,56,1,1.0,0.0,1.1,0.9,1.1,0.9
57836,MUSKEG 4,12.9,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57843,REV   10,16.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57844,WESTSI 2,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
57858,SODERG 6,0.6,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57861,SYH    2,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57869,REP    2,13.8,2,13,16,1,1.0,0.0,1.1,0.9,1.1,0.9
57871,GLENB_ 2,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
57886,WAPA_B 2,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
57887,VANSYC 4,69.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
57901,MCBRID 2,25.0,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57916,BRL_BC 2,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57927,CEL    1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
57931,RUN    3,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
57934,E_FARM 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
57936,MUSKEG 2,24.9,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57945,PINPKW 6,1.0,1,9,10,1,1.0,0.0,1.1,0.9,1.1,0.9
57959,LANFIN 3,17.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
57961,MINNHA 1,115.0,1,31,48,1,1.0,0.0,1.1,0.9,1.1,0.9
57966,STC_BC 4,1.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
57977,WALTVI 1,66.0,2,31,50,1,1.0,0.0,1.1,0.9,1.1,0.9
57985,KAL    1,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
58005,KDY    4,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
