I,ID,PG,QG,QT,QB,VS,IREG,MBASE,ZR,ZX,RT,XT,GTAP,STAT,RMPCT,PT,PB,O1,F1,O2,F2,O3,F3,O4,F4,WMOD,WPF
53582,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,15.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
159160,1 ,2.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.63,0.4,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
107211,1 ,45.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,55.0,10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
64383,1 ,45.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,55.0,10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47955,1 ,8.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,38.1,7.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
36658,1 ,45.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,55.0,10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
81788,1 ,0.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.2,0.1,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
81788,2 ,0.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.2,0.1,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
81788,3 ,0.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.2,0.1,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
76217,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,25.0,-25.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
53480,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,200.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
966,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59924,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,104.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
20144,2 ,14.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,29.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
20144,3 ,7.39,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,14.78,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
110414,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137207,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
63360,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
71410,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
48420,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,-10.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
92487,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,18.0,-18.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
108608,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,16.0,-16.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3323,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,16.0,-16.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
66031,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,16.0,-16.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
14023,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,14.0,-14.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
111289,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,17.0,-17.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
20108,2 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
20108,3 ,6.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,12.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65731,1 ,69.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,138.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65731,2 ,23.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,46.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
1017,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,34.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
1017,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,17.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
83692,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,17.5,-17.5,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
131362,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,17.5,-17.5,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59924,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,104.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
45939,1 ,2.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,147.79,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
64495,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,170.0,-20.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
46013,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,175.0,-20.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
140057,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,175.0,-20.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
108296,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,238.2,25.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
141351,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
10857,1 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,-88.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
107409,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,201.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
108012,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,92.0,-92.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
94896,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,92.0,-92.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
167940,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,92.0,-92.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
138229,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,81.0,-81.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
138229,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,120.0,-120.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
130886,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,16.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
60929,1 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
90325,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,60.0,-60.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
45438,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,60.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
46364,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,6.25,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65731,3 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65731,4 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,1 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,2 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,3 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,4 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,5 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
115757,6 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
161032,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
158037,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
84352,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
146984,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
28208,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
70565,1 ,205.68,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.5,-5.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
53336,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,41.0,-41.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54629,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,43.9,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
180531,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,30.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
48457,1 ,50.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
33239,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,216.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
27983,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,19.0,-19.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
171064,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,215.0,-215.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
152557,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,215.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
132220,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,142.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
89752,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
63667,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
121279,1 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,-250.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
69699,1 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
69699,2 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59165,1 ,100.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
5317,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,-50.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
60082,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,67.0,-67.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
60082,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,70.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
164449,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
164449,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
17885,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
92524,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
97695,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
85806,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
29498,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
162987,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
107741,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
84423,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
38984,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
149338,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
31701,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
63135,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
148535,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
76842,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,400.0,-40.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
23696,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,400.0,-40.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
135469,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,400.0,-40.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
15762,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,175.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
4246,1 ,-80.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3000.0,-3000.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
130701,1 ,150.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
86596,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,170.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
86596,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,214.0,-214.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65862,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,85.0,-85.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
165472,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,170.0,-170.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
63784,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
147628,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,-300.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
147628,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,300.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
37747,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,75.0,-75.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137210,1 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137210,2 ,22.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,45.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137210,3 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,54.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137210,4 ,22.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,45.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
132220,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,150.0,-150.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
63701,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,150.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
81953,1 ,135.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,270.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
37180,1 ,135.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,270.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
138541,1 ,120.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,240.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
74513,1 ,135.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,270.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
109470,1 ,135.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,270.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
128410,1 ,112.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,225.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
107409,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,201.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
165024,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,168.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
157263,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,-250.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
69444,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,500.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
315,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2150.0,-2150.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
4075,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,200.0,-200.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65171,1 ,16.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,25.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
65827,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
66019,1 ,160.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,200.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
66022,1 ,160.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,200.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
66021,1 ,200.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,240.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
180843,1 ,29.34,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,35.0,23.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
